price,amenities_count,ciudad,idx_original,kmeans_cluster,jer_cluster,dbscan_cluster,amenities,number_of_reviews_ltm,host_listings_count,estimated_occupancy_l365d,estimated_revenue_l365d
160.0,16,Amsterdam,3125,2,0,0,"[""Piano"", ""Heating"", ""Dishes and silverware"", ""Hair dryer"", ""Smoke alarm"", ""Wifi"", ""Hot water"", ""Kitchen"", ""Hangers"", ""Essentials"", ""Dedicated workspace"", ""Iron"", ""Cooking basics"", ""Shampoo"", ""Shower gel"", ""Washer""]",1,1.0,12,1920.0
137.0,23,Amsterdam,1983,2,0,0,"[""Wifi"", ""Hangers"", ""Lockbox"", ""Washer"", ""Lock on bedroom door"", ""Hot water"", ""Bed linens"", ""Iron"", ""Self check-in"", ""Dishes and silverware"", ""Shampoo"", ""Coffee maker"", ""Fire extinguisher"", ""Microwave"", ""Bathtub"", ""Mini fridge"", ""Heating"", ""Hair dryer"", ""Smoke alarm"", ""Refrigerator"", ""First aid kit"", ""Essentials"", ""Dryer""]",48,2.0,255,34935.0
272.0,21,Amsterdam,5329,1,0,0,"[""Record player"", ""Wifi"", ""Hangers"", ""Washer"", ""TV"", ""Hot water"", ""Bed linens"", ""Central heating"", ""Iron"", ""Private patio or balcony"", ""Fire extinguisher"", ""Game console: PS5"", ""Drying rack for clothing"", ""Host greets you"", ""Dedicated workspace"", ""Clothing storage"", ""Hair dryer"", ""Carbon monoxide alarm"", ""Smoke alarm"", ""Kitchen"", ""Outdoor furniture""]",2,1.0,16,4352.0
243.0,57,Amsterdam,3800,0,0,0,"[""Coffee"", ""Pets allowed"", ""Portable fans"", ""Toaster"", ""Free dryer \u2013 In unit"", ""Books and reading material"", ""Wifi"", ""Hangers"", ""Hot water kettle"", ""Paid street parking off premises"", ""Private backyard \u2013 Fully fenced"", ""Lockbox"", ""Shower gel"", ""Washer"", ""Wine glasses"", ""Cleaning products"", ""Dining table"", ""TV"", ""Hot water"", ""Bed linens"", ""Rice maker"", ""Long term stays allowed"", ""Outdoor playground"", ""Single level home"", ""Central heating"", ""Iron"", ""Room-darkening shades"", ""Cooking basics"", ""Shampoo"", ""Dishes and silverware"", ""Self check-in"", ""Fire extinguisher"", ""Luggage dropoff allowed"", ""Body soap"", ""Laundromat nearby"", ""Elevator"", ""EV charger"", ""Microwave"", ""Drying rack for clothing"", ""Housekeeping available 1 day a week - available at extra cost"", ""Dedicated workspace"", ""Oven"", ""Boat slip"", ""Freezer"", ""Hair dryer"", ""Carbon monoxide alarm"", ""Dishwasher"", ""Induction stove"", ""Coffee maker: Nespresso"", ""Smoke alarm"", ""Refrigerator"", ""Google home Bluetooth sound system"", ""Kitchen"", ""Essentials"", ""Waterfront"", ""Clothing storage: closet"", ""Conditioner""]",0,1.0,0,0.0
89.0,20,Amsterdam,5688,2,0,0,"[""Wifi"", ""Wine glasses"", ""Hot water"", ""Bed linens"", ""Beach access"", ""Iron"", ""Dishes and silverware"", ""Drying rack for clothing"", ""Paid parking on premises"", ""Lake access"", ""Host greets you"", ""Dedicated workspace"", ""Bathtub"", ""Hair dryer"", ""Smoke alarm"", ""First aid kit"", ""Kitchen"", ""Essentials"", ""Outdoor furniture"", ""Patio or balcony""]",1,1.0,8,712.0
288.0,33,Amsterdam,794,1,0,0,"[""Portable fans"", ""Wifi"", ""Hangers"", ""Paid street parking off premises"", ""Lockbox"", ""Children\u2019s books and toys"", ""Shower gel"", ""TV with Netflix"", ""Hot water"", ""Bed linens"", ""Single level home"", ""Iron"", ""Self check-in"", ""Cooking basics"", ""Shampoo"", ""Dishes and silverware"", ""Fire extinguisher"", ""Crib"", ""Stove"", ""Heating"", ""Hair dryer"", ""Private entrance"", ""Carbon monoxide alarm"", ""Dishwasher"", ""Coffee maker: Nespresso"", ""Smoke alarm"", ""Refrigerator"", ""First aid kit"", ""Kitchen"", ""Essentials"", ""Pack \u2019n play/Travel crib"", ""High chair"", ""Marie Stella Maris body soap""]",24,4.0,187,53856.0
228.0,45,Amsterdam,3880,0,0,0,"[""Coffee"", ""Portable fans"", ""Free dryer \u2013 In unit"", ""Wifi"", ""Hangers"", ""Hot water kettle"", ""Bluetooth sound system"", ""Paid street parking off premises"", ""Shower gel"", ""Wine glasses"", ""Cleaning products"", ""Dining table"", ""TV"", ""Hot water"", ""Bed linens"", ""Single level home"", ""Central heating"", ""Iron"", ""Room-darkening shades"", ""Cooking basics"", ""Shampoo"", ""Dishes and silverware"", ""Blender"", ""Private patio or balcony"", ""Luggage dropoff allowed"", ""Body soap"", ""Laundromat nearby"", ""EV charger"", ""Drying rack for clothing"", ""Paid parking on premises"", ""Host greets you"", ""Oven"", ""Clothing storage"", ""Freezer"", ""Stainless steel induction stove"", ""Hair dryer"", ""Dishwasher"", ""Coffee maker: Nespresso"", ""Smoke alarm"", ""Refrigerator"", ""Kitchen"", ""Essentials"", ""Indoor fireplace: gas"", ""Free washer \u2013 In unit"", ""Conditioner""]",2,1.0,16,3648.0
476.0,47,Amsterdam,5362,1,0,0,"[""Coffee"", ""Backyard"", ""Wifi"", ""Books and reading material"", ""Hangers"", ""Sound system"", ""Hot water kettle"", ""Children\u2019s dinnerware"", ""Indoor fireplace"", ""Children\u2019s books and toys"", ""Shower gel"", ""Washer"", ""Wine glasses"", ""Cleaning products"", ""Dining table"", ""Hot water"", ""Bed linens"", ""Iron"", ""Cooking basics"", ""Shampoo"", ""Dishes and silverware"", ""Coffee maker"", ""Blender"", ""Body soap"", ""Baking sheet"", ""Outdoor dining area"", ""Stove"", ""Board games"", ""Dedicated workspace"", ""Boat slip"", ""Bathtub"", ""Heating"", ""Hair dryer"", ""Private entrance"", ""Dishwasher"", ""Mosquito net"", ""Smoke alarm"", ""Extra pillows and blankets"", ""Refrigerator"", ""First aid kit"", ""Kitchen"", ""Essentials"", ""Patio or balcony"", ""Outdoor furniture"", ""Dryer"", ""Hammock"", ""Conditioner""]",2,1.0,16,7616.0
112.0,28,Amsterdam,1383,2,0,0,"[""Coffee"", ""Portable fans"", ""Wifi"", ""Hangers"", ""Hot water kettle"", ""Paid street parking off premises"", ""Shower gel"", ""Cleaning products"", ""Dining table"", ""Hot water"", ""Bed linens"", ""Single level home"", ""Iron"", ""Shampoo"", ""Coffee maker"", ""Fire extinguisher"", ""Luggage dropoff allowed"", ""Laundromat nearby"", ""Dedicated workspace"", ""Heating"", ""Hair dryer"", ""Carbon monoxide alarm"", ""Smoke alarm"", ""Extra pillows and blankets"", ""Sanex  body soap"", ""Essentials"", ""Waterfront"", ""Clothing storage: closet""]",41,1.0,255,28560.0
60.0,38,Amsterdam,401,0,0,0,"[""Coffee"", ""Toaster"", ""Wifi"", ""Hangers"", ""Hot water kettle"", ""Paid street parking off premises"", ""Lockbox"", ""Shower gel"", ""Lock on bedroom door"", ""Wine glasses"", ""Hot water"", ""Bed linens"", ""TV with standard cable"", ""Central heating"", ""Iron"", ""Self check-in"", ""Cooking basics"", ""Shampoo"", ""Dishes and silverware"", ""Ceiling fan"", ""Coffee maker"", ""Blender"", ""Luggage dropoff allowed"", ""Body soap"", ""Microwave"", ""Ethernet connection"", ""Freezer"", ""Kitchenette"", ""Mini fridge"", ""Hair dryer"", ""Carbon monoxide alarm"", ""Smoke alarm"", ""Refrigerator"", ""First aid kit"", ""Essentials"", ""Exterior security cameras on property"", ""Patio or balcony"", ""Conditioner""]",23,3.0,179,10740.0
79.0,32,Amsterdam,1873,0,0,0,"[""Coffee"", ""HDTV with Chromecast"", ""Portable fans"", ""Wifi"", ""Hangers"", ""Hot water kettle"", ""Shower gel"", ""Hot water"", ""Bed linens"", ""Single level home"", ""Iron"", ""Room-darkening shades"", ""Self check-in"", ""Shampoo"", ""Body soap"", ""Laundromat nearby"", ""Free dryer \u2013 In building"", ""Drying rack for clothing"", ""Dedicated workspace"", ""Freezer"", ""Mini fridge"", ""Keypad"", ""Heating"", ""Free washer \u2013 In building"", ""Hair dryer"", ""Private entrance"", ""Coffee maker: Nespresso"", ""Smoke alarm"", ""Essentials"", ""Exterior security cameras on property"", ""Clothing storage: closet"", ""Conditioner""]",56,2.0,255,20145.0
209.0,30,Amsterdam,2177,0,0,0,"[""Coffee"", ""Wifi"", ""Hot water kettle"", ""Lockbox"", ""Washer"", ""Wine glasses"", ""Dining table"", ""TV"", ""Hot water"", ""Bed linens"", ""Self check-in"", ""Cooking basics"", ""Dishes and silverware"", ""Coffee maker"", ""Blender"", ""Fire extinguisher"", ""Baking sheet"", ""Stove"", ""Paid parking on premises"", ""Oven"", ""Freezer"", ""Bathtub"", ""Heating"", ""Hair dryer"", ""Carbon monoxide alarm"", ""Dishwasher"", ""Smoke alarm"", ""Refrigerator"", ""Kitchen"", ""Dryer""]",6,1.0,47,9823.0
250.0,17,Amsterdam,2577,2,0,0,"[""Outdoor dining area"", ""Free parking on premises"", ""Dishwasher"", ""Wine glasses"", ""Smoke alarm"", ""TV"", ""Wifi"", ""Refrigerator"", ""Hot water"", ""Kitchen"", ""Hot water kettle"", ""Central heating"", ""Dryer"", ""Dedicated workspace"", ""Pocket wifi"", ""Coffee maker"", ""Free washer""]",2,1.0,16,4000.0
156.0,49,Amsterdam,3848,0,0,0,"[""BBQ grill"", ""Wifi"", ""Books and reading material"", ""Hangers"", ""Hot water kettle"", ""Paid street parking off premises"", ""Private backyard \u2013 Fully fenced"", ""Lockbox"", ""Children\u2019s books and toys for ages 0-2 years old and 2-5 years old"", ""Washer"", ""Dining table"", ""Changing table - available upon request"", ""Hot water"", ""Bed linens"", ""Single level home"", ""Central heating"", ""Iron"", ""Self check-in"", ""Cooking basics"", ""Dishes and silverware"", ""Blender"", ""Sonos sound system"", ""Baking sheet"", ""Laundromat nearby"", ""Housekeeping available 4 hours a day, 3 days a week - available at extra cost"", ""Microwave"", ""Drying rack for clothing"", ""Lake access"", ""Gas stove"", ""Baby bath - available upon request"", ""Oven"", ""Clothing storage"", ""Bathtub"", ""Freezer"", ""Coffee maker: french press"", ""Barbecue utensils"", ""Carbon monoxide alarm"", ""Dishwasher"", ""High chair - available upon request"", ""Smoke alarm"", ""Extra pillows and blankets"", ""Refrigerator"", ""First aid kit"", ""Kitchen"", ""Essentials"", ""Outdoor furniture"", ""Dryer"", ""Patio or balcony""]",1,1.0,8,1248.0
142.0,30,Amsterdam,2899,2,0,0,"[""Coffee"", ""Portable fans"", ""Wifi"", ""32 inch HDTV with Amazon Prime Video, Disney+, HBO Max, Netflix"", ""Hangers"", ""Hot water kettle"", ""Lockbox"", ""Shower gel"", ""Clothing storage: wardrobe"", ""Wine glasses"", ""Coffee maker: espresso machine"", ""Hot water"", ""Bed linens"", ""Long term stays allowed"", ""Iron"", ""Room-darkening shades"", ""Self check-in"", ""Shampoo"", ""Fire extinguisher"", ""Body soap"", ""Mini fridge"", ""Heating"", ""Hair dryer"", ""Portable air conditioning"", ""Smoke alarm"", ""Refrigerator"", ""Essentials""]",109,1.0,255,36210.0
215.0,33,Amsterdam,1183,0,0,0,"[""Canal view"", ""Hangers"", ""Babysitter recommendations"", ""Fast wifi \u2013 95 Mbps"", ""Children\u2019s dinnerware"", ""Private backyard \u2013 Fully fenced"", ""Lockbox"", ""Children\u2019s books and toys"", ""26 inch HDTV with Netflix, standard cable"", ""Private living room"", ""Hot water"", ""Bed linens"", ""Central heating"", ""Self check-in"", ""Private patio or balcony"", ""Shampoo"", ""Dishes and silverware"", ""Coffee maker"", ""Fire extinguisher"", ""Dedicated workspace"", ""Paid parking off premises"", ""Hair dryer"", ""Private entrance"", ""Carbon monoxide alarm"", ""Smoke alarm"", ""Extra pillows and blankets"", ""Refrigerator"", ""First aid kit"", ""Essentials"", ""Outdoor furniture"", ""High chair"", ""Waterfront""]",138,1.0,255,54825.0
145.0,53,Amsterdam,2525,0,0,0,"[""Coffee"", ""Children\u2019s books and toys for ages 0-2 years old"", ""Free dryer \u2013 In unit"", ""Books and reading material"", ""Wifi"", ""Coffee maker: drip coffee maker"", ""Hangers"", ""Hot water kettle"", ""Crib - available upon request"", ""Standalone high chair - available upon request"", ""Paid street parking off premises"", ""Lockbox"", ""Shower gel"", ""Changing table - always at the listing"", ""Cleaning products"", ""Wine glasses"", ""Dining table"", ""TV"", ""Hot water"", ""Bed linens"", ""Long term stays allowed"", ""Single level home"", ""Central heating"", ""Iron"", ""Room-darkening shades"", ""Cooking basics"", ""Shampoo"", ""Dishes and silverware"", ""Blender"", ""Private patio or balcony"", ""Fire extinguisher"", ""Self check-in"", ""Body soap"", ""Baking sheet"", ""Laundromat nearby"", ""Microwave"", ""Drying rack for clothing"", ""Dedicated workspace"", ""Bosch refrigerator"", ""Clothing storage"", ""Freezer"", ""Dishwasher"", ""Baby bath - always at the listing"", ""Smoke alarm"", ""Extra pillows and blankets"", ""First aid kit"", ""Kitchen"", ""Single oven"", ""Essentials"", ""Outdoor furniture"", ""Free washer \u2013 In unit"", ""Conditioner"", ""Bosch induction stove""]",2,1.0,24,3480.0
314.0,29,Amsterdam,325,1,0,0,"[""Canal view"", ""Wifi"", ""Hangers"", ""Babysitter recommendations"", ""Children\u2019s dinnerware"", ""Children\u2019s books and toys"", ""Washer"", ""TV"", ""Iron"", ""Cooking basics"", ""Shampoo"", ""Dishes and silverware"", ""Coffee maker"", ""Luggage dropoff allowed"", ""Microwave"", ""Stove"", ""Host greets you"", ""Oven"", ""Bathtub"", ""Heating"", ""Hair dryer"", ""Dishwasher"", ""Refrigerator"", ""Changing table"", ""First aid kit"", ""Kitchen"", ""Essentials"", ""Dryer"", ""High chair""]",5,1.0,40,12560.0
400.0,24,Amsterdam,3206,1,0,0,"[""Coffee"", ""Pets allowed"", ""Wifi"", ""Hot water kettle"", ""Washer"", ""Wine glasses"", ""TV"", ""Iron"", ""Cooking basics"", ""Dishes and silverware"", ""Coffee maker"", ""Blender"", ""Baking sheet"", ""Stove"", ""Paid parking on premises"", ""Host greets you"", ""Dedicated workspace"", ""Oven"", ""Freezer"", ""Carbon monoxide alarm"", ""Dishwasher"", ""Smoke alarm"", ""Refrigerator"", ""Kitchen""]",6,1.0,47,18800.0
297.0,43,Amsterdam,1773,1,0,0,"[""Canal view"", ""Coffee"", ""Pets allowed"", ""Portable fans"", ""Toaster"", ""Smoking allowed"", ""Wifi"", ""Hangers"", ""Hot water kettle"", ""Lockbox"", ""Shower gel"", ""Cleaning products"", ""Dining table"", ""Hot water"", ""Bed linens"", ""42 inch HDTV with Chromecast, Netflix, premium cable"", ""Iron"", ""Self check-in"", ""Cooking basics"", ""Shampoo"", ""Dishes and silverware"", ""Coffee maker"", ""Fire extinguisher"", ""Luggage dropoff allowed"", ""Body soap"", ""Laundromat nearby"", ""Microwave"", ""Stove"", ""Dedicated workspace"", ""Oven"", ""Freezer"", ""Paid parking off premises"", ""Heating"", ""Hair dryer"", ""Private entrance"", ""Carbon monoxide alarm"", ""Dishwasher"", ""Smoke alarm"", ""Refrigerator"", ""Kitchen"", ""Essentials""]",92,1.0,255,75735.0
257.0,59,Amsterdam,3285,0,0,0,"[""Coffee"", ""Portable fans"", ""Toaster"", ""BBQ grill"", ""Wifi"", ""Books and reading material"", ""Hangers"", ""Hot water kettle"", ""Children\u2019s dinnerware"", ""Shower gel"", ""Piano"", ""Wine glasses"", ""Cleaning products"", ""Dining table"", ""32 inch HDTV with Chromecast, Disney+, Netflix, premium cable"", ""Hot water"", ""Bed linens"", ""Rice maker"", ""Central heating"", ""Iron"", ""Private patio or balcony"", ""City skyline view"", ""Shampoo"", ""Cooking basics"", ""Dishes and silverware"", ""Children\u2019s books and toys for ages 0-2 years old, 2-5 years old, and 5-10 years old"", ""Body soap"", ""Baking sheet"", ""Outdoor dining area"", ""Microwave"", ""Sonos Bluetooth sound system"", ""Drying rack for clothing"", ""Paid parking on premises"", ""Board games"", ""Gas stove"", ""Host greets you"", ""Outdoor shower"", ""Bathtub"", ""Freezer"", ""Coffee maker: french press"", ""Barbecue utensils"", ""Hair dryer"", ""Carbon monoxide alarm"", ""Dishwasher"", ""Smoke alarm"", ""Extra pillows and blankets"", ""Refrigerator"", ""Kitchen"", ""Children's playroom"", ""Stainless steel single oven"", ""Essentials"", ""Outdoor furniture"", ""Free washer \u2013 In unit"", ""Conditioner""]",7,1.0,56,14392.0
600.0,33,Amsterdam,4515,1,0,0,"[""Toaster"", ""Free dryer \u2013 In unit"", ""Wifi"", ""Paid street parking off premises"", ""Lockbox"", ""Washer"", ""Other induction stove"", ""Cleaning products"", ""TV"", ""Rice maker"", ""Single level home"", ""Self check-in"", ""Cooking basics"", ""Dishes and silverware"", ""Blender"", ""Fire extinguisher"", ""Outdoor dining area"", ""Microwave"", ""Dedicated workspace"", ""Oven"", ""Freezer"", ""Heating"", ""Private entrance"", ""Dishwasher"", ""Coffee maker: Nespresso"", ""Smoke alarm"", ""Refrigerator"", ""First aid kit"", ""Central air conditioning"", ""Kitchen"", ""Outdoor furniture"", ""Waterfront"", ""Clothing storage: closet""]",8,1.0,64,38400.0
680.0,50,Amsterdam,4942,1,0,0,"[""Coffee"", ""Toaster"", ""BBQ grill"", ""Free dryer \u2013 In unit"", ""Wifi"", ""Hangers"", ""Sound system"", ""Hot water kettle"", ""Indoor fireplace"", ""Pocket wifi"", ""Shower gel"", ""Washer"", ""Wine glasses"", ""Cleaning products"", ""Dining table"", ""TV"", ""Hot water"", ""Bed linens"", ""Central heating"", ""Iron"", ""Room-darkening shades"", ""Cooking basics"", ""Shampoo"", ""Dishes and silverware"", ""Ceiling fan"", ""Private patio or balcony"", ""Body soap"", ""Outdoor dining area"", ""Crib"", ""Microwave"", ""Air conditioning"", ""Drying rack for clothing"", ""Nespresso refrigerator"", ""Oven"", ""Clothing storage"", ""Bathtub"", ""Freezer"", ""Hair dryer"", ""Other stove"", ""Carbon monoxide alarm"", ""Dishwasher"", ""Coffee maker: Nespresso"", ""Smoke alarm"", ""Extra pillows and blankets"", ""Baby bath"", ""Kitchen"", ""Essentials"", ""Outdoor furniture"", ""Waterfront"", ""Conditioner""]",10,1.0,78,53040.0
126.0,25,Amsterdam,3565,2,0,0,"[""Wifi"", ""Hot water kettle"", ""Washer"", ""Piano"", ""Dining table"", ""TV"", ""Rice maker"", ""Cooking basics"", ""City skyline view"", ""Dishes and silverware"", ""Coffee maker"", ""Fire extinguisher"", ""Microwave"", ""Board games"", ""Dedicated workspace"", ""Oven"", ""Freezer"", ""Bathtub"", ""Induction stove"", ""Smoke alarm"", ""Refrigerator"", ""First aid kit"", ""Kitchen"", ""Dryer"", ""Elevator""]",1,1.0,10,1260.0
125.0,35,Amsterdam,3612,0,0,0,"[""Coffee"", ""Wifi"", ""Books and reading material"", ""Hangers"", ""Hot water kettle"", ""Shower gel"", ""Breakfast"", ""Wine glasses"", ""Dining table"", ""Coffee maker: espresso machine"", ""Hot water"", ""Bed linens"", ""Central heating"", ""Shampoo"", ""Dishes and silverware"", ""Fire extinguisher"", ""Luggage dropoff allowed"", ""Body soap"", ""Crib"", ""Laundromat nearby"", ""Microwave"", ""Host greets you"", ""Bidet"", ""Dedicated workspace"", ""Freezer"", ""Mini fridge"", ""Hair dryer"", ""Clothing storage: closet, wardrobe, and dresser"", ""Smoke alarm"", ""Extra pillows and blankets"", ""Essentials"", ""Pack \u2019n play/Travel crib"", ""Cleaning available during stay""]",35,2.0,255,31875.0
69.0,10,Amsterdam,4620,2,0,0,"[""Heating"", ""Luggage dropoff allowed"", ""Hair dryer"", ""Smoke alarm"", ""Wifi"", ""First aid kit"", ""Hot water"", ""Bed linens"", ""Iron"", ""Fire extinguisher""]",0,12.0,0,0.0
225.0,18,Amsterdam,3978,2,0,0,"[""Heating"", ""Body soap"", ""Carbon monoxide alarm"", ""Smoke alarm"", ""Free dryer \u2013 In unit"", ""Wifi"", ""Hot water"", ""Bed linens"", ""Hangers"", ""Kitchen"", ""Host greets you"", ""Dedicated workspace"", ""Clothing storage"", ""Bathtub"", ""Shampoo"", ""Free washer \u2013 In unit"", ""Conditioner"", ""Fire extinguisher""]",0,1.0,0,0.0
